id	name	colorfulness	minEnergy	alpha	lightning	globalActivity	nbWhiteFrames	nbSceneCuts	cutLength	flatness_env	wtf_max2stdratio_1	wtf_max2stdratio_2	wtf_max2stdratio_3	wtf_max2stdratio_4	wtf_max2stdratio_5	wtf_max2stdratio_6	wtf_max2stdratio_7	wtf_max2stdratio_8	wtf_max2stdratio_9	wtf_max2stdratio_10	wtf_max2stdratio_11	wtf_max2stdratio_12	medianLightness	slope
96	ACCEDE00096.mp4	120.984444	1.027559	281	0.492827	0.53624	0	4	25.75	0	4.82E+00	4.58E+00	4.25E+00	3.98E+00	3.78E+00	3.40E+00	2.91E+00	2.21E+00	1.60E+00	1.42E+00	1.41E+00	1.13E+15	0.713726	1.394193
97	ACCEDE00097.mp4	11.222162	0.878866	62	1.574196	1.34998	0	12	20.333334	0	4.70E+00	4.32E+00	4.02E+00	3.82E+00	3.63E+00	3.46E+00	2.98E+00	2.18E+00	1.61E+00	1.42E+00	1.41E+00	1.26E+15	0.196078	1.351484
98	ACCEDE00098.mp4	46.413887	0.757589	27	0.478568	0.000108	0	0	0	0.170082	5.33E+00	5.58E+00	5.22E+00	4.67E+00	4.08E+00	3.45E+00	2.62E+00	1.83E+00	1.49E+00	1.42E+00	1.41E+00	2.13E+15	0.243137	1.219518
99	ACCEDE00099.mp4	37.825562	0.676097	32	0.910465	0.016667	0	0	0	0	5.45E+00	5.69E+00	5.41E+00	4.94E+00	4.32E+00	3.71E+00	2.81E+00	2.03E+00	1.58E+00	1.42E+00	1.41E+00	1.64E+15	0.215686	1.374816
100	ACCEDE00100.mp4	53.832783	1.08631	39	0.395053	0.054597	0	0	0	0.029897	5.28E+00	5.44E+00	5.17E+00	4.63E+00	4.12E+00	3.50E+00	2.67E+00	1.90E+00	1.52E+00	1.43E+00	1.41E+00	1.81E+15	0.380392	1.439574
101	ACCEDE00101.mp4	44.788311	1.044364	87	0.067668	0.219407	0	2	89	0	5.14E+00	5.13E+00	4.93E+00	4.47E+00	3.85E+00	3.36E+00	2.59E+00	1.89E+00	1.53E+00	1.42E+00	1.41E+00	1.50E+15	0.207843	1.379471
102	ACCEDE00102.mp4	45.123398	0.802281	27	0.497928	0.000139	0	0	0	0	5.29E+00	5.48E+00	5.31E+00	4.89E+00	4.35E+00	3.72E+00	2.82E+00	2.03E+00	1.59E+00	1.42E+00	1.41E+00	2.01E+15	0.215686	1.214688
103	ACCEDE00103.mp4	34.709034	0.972694	31	0.580679	0.274621	0	3	78	0	5.62E+00	5.83E+00	5.61E+00	4.92E+00	4.30E+00	3.65E+00	2.82E+00	2.10E+00	1.58E+00	1.43E+00	1.41E+00	1.85E+15	0.121569	1.433455
104	ACCEDE00104.mp4	60.92276	0.968081	33	0.940865	1.948853	0	7	35.42857	0.029122	5.70E+00	5.97E+00	5.65E+00	4.92E+00	4.27E+00	3.72E+00	2.85E+00	2.11E+00	1.60E+00	1.43E+00	1.41E+00	1.88E+15	0.286275	1.372071
105	ACCEDE00105.mp4	81.055901	1.439566	225	0.307927	0.3627	0	7	35.285713	0.153013	4.89E+00	4.69E+00	4.35E+00	4.05E+00	3.81E+00	3.44E+00	2.87E+00	2.14E+00	1.59E+00	1.43E+00	1.41E+00	8.30E+14	0.784314	1.35515
106	ACCEDE00106.mp4	77.580482	0.464827	39	0.067781	0.158413	0	2	61	0.20344	4.87E+00	4.67E+00	4.34E+00	4.05E+00	3.88E+00	3.49E+00	2.89E+00	2.07E+00	1.56E+00	1.42E+00	1.41E+00	9.72E+14	0.427451	1.404011
107	ACCEDE00107.mp4	80.847771	0.728319	28	0.280855	0.174627	0	3	49.333332	0.51849	4.94E+00	4.76E+00	4.50E+00	4.25E+00	4.03E+00	3.62E+00	2.95E+00	2.19E+00	1.62E+00	1.43E+00	1.41E+00	1.08E+15	0.6	1.411086
108	ACCEDE00108.mp4	81.827934	0.862063	44	0.138367	0.147909	0	2	80	0.495816	4.88E+00	4.72E+00	4.38E+00	4.09E+00	3.86E+00	3.47E+00	2.87E+00	2.13E+00	1.58E+00	1.42E+00	1.41E+00	9.31E+14	0.52549	1.354708
109	ACCEDE00109.mp4	76.594177	0.666631	41	0.468127	0.10695	0	2	48	0.621557	5.01E+00	4.79E+00	4.54E+00	4.21E+00	3.94E+00	3.55E+00	2.88E+00	2.14E+00	1.57E+00	1.41E+00	1.41E+00	1.04E+15	0.443137	1.370724
110	ACCEDE00110.mp4	97.483109	1.00537	30	0.320888	0.205822	0	3	66.333336	0.74344	4.92E+00	4.80E+00	4.49E+00	4.16E+00	3.95E+00	3.46E+00	2.91E+00	2.09E+00	1.57E+00	1.42E+00	1.41E+00	1.02E+15	0.878431	1.377805
111	ACCEDE00111.mp4	85.52607	0.74113	31	0.347701	0.308868	0	3	51	0.579165	4.91E+00	4.73E+00	4.45E+00	4.19E+00	3.97E+00	3.48E+00	2.88E+00	2.17E+00	1.59E+00	1.42E+00	1.41E+00	1.19E+15	0.486275	1.372907
112	ACCEDE00112.mp4	59.523571	0.892028	41	0.579857	0.01123	0	0	0	0	5.31E+00	5.40E+00	5.11E+00	4.66E+00	4.07E+00	3.50E+00	2.87E+00	2.17E+00	1.62E+00	1.43E+00	1.41E+00	1.93E+15	0.211765	1.412131
113	ACCEDE00113.mp4	31.542162	1.322719	38	1.095784	0.19527	0	4	44	0.259395	4.83E+00	4.64E+00	4.34E+00	4.09E+00	3.93E+00	3.52E+00	2.92E+00	2.22E+00	1.63E+00	1.42E+00	1.41E+00	1.06E+15	0.882353	1.302916
114	ACCEDE00114.mp4	108.536812	0.607404	30	0.256014	0.090993	0	1	111	0	5.00E+00	4.98E+00	4.53E+00	4.08E+00	3.80E+00	3.28E+00	2.78E+00	2.41E+00	1.76E+00	1.45E+00	1.41E+00	1.22E+15	0.964706	1.397234
115	ACCEDE00115.mp4	96.877022	0.807296	34	0.79011	0.596091	0	1	48	0	5.13E+00	5.19E+00	4.90E+00	4.48E+00	4.00E+00	3.51E+00	2.99E+00	2.28E+00	1.64E+00	1.42E+00	1.41E+00	2.07E+15	0.792157	1.401094
116	ACCEDE00116.mp4	93.62545	0.632905	38	0.168708	0.175496	0	1	227	0	5.26E+00	5.25E+00	4.95E+00	4.48E+00	3.99E+00	3.59E+00	2.94E+00	2.19E+00	1.58E+00	1.43E+00	1.41E+00	1.96E+15	0.666667	1.34716
117	ACCEDE00117.mp4	87.459602	0.953375	32	0.121088	0.174592	0	1	60	0	5.15E+00	5.22E+00	4.86E+00	4.46E+00	4.04E+00	3.54E+00	2.97E+00	2.24E+00	1.61E+00	1.42E+00	1.41E+00	1.67E+15	0.509804	1.369497
118	ACCEDE00118.mp4	39.363308	1.224558	90	0.096807	0.154091	0	1	124	17.869049	5.28E+00	5.42E+00	5.13E+00	4.56E+00	4.07E+00	3.49E+00	2.76E+00	2.08E+00	1.56E+00	1.42E+00	1.41E+00	3.53E+15	0.231373	1.463346
119	ACCEDE00119.mp4	35.135216	0.940522	93	0.544373	0.161137	0	2	79.5	16.610059	5.25E+00	5.40E+00	5.07E+00	4.66E+00	4.10E+00	3.48E+00	2.73E+00	2.05E+00	1.55E+00	1.42E+00	1.41E+00	2.55E+15	0.235294	1.368768
120	ACCEDE00120.mp4	32.708904	1.082693	43	0.368868	0.653619	0	1	159	0	5.20E+00	5.29E+00	4.96E+00	4.46E+00	3.95E+00	3.45E+00	2.71E+00	2.11E+00	1.61E+00	1.42E+00	1.41E+00	2.78E+15	0.219608	1.417356
121	ACCEDE00121.mp4	32.491482	1.081523	41	0.056172	0.361356	0	3	38.666668	0.089528	5.31E+00	5.36E+00	5.05E+00	4.63E+00	4.18E+00	3.54E+00	2.78E+00	2.08E+00	1.57E+00	1.42E+00	1.41E+00	3.23E+15	0.215686	1.431561
122	ACCEDE00122.mp4	32.47345	1.04926	78	0.847299	0.35998	0	1	124	16.033775	5.32E+00	5.37E+00	5.02E+00	4.61E+00	4.12E+00	3.52E+00	2.72E+00	2.05E+00	1.56E+00	1.42E+00	1.41E+00	2.40E+15	0.345098	1.381359
123	ACCEDE00123.mp4	48.552315	0.811216	17	0.540386	0.039372	0	1	49	0	5.55E+00	5.64E+00	5.31E+00	4.78E+00	4.22E+00	3.60E+00	2.85E+00	2.05E+00	1.58E+00	1.43E+00	1.41E+00	2.69E+15	0.160784	1.346761
124	ACCEDE00124.mp4	30.621437	0.88393	33	0.541893	0.339758	0	2	94	0.375375	5.28E+00	5.35E+00	5.08E+00	4.63E+00	4.12E+00	3.55E+00	2.74E+00	1.97E+00	1.53E+00	1.42E+00	1.41E+00	2.18E+15	0.227451	1.365183
125	ACCEDE00125.mp4	22.618326	0.584111	39	0.568167	0.299241	0	2	68	0	5.21E+00	5.26E+00	4.98E+00	4.60E+00	3.99E+00	3.52E+00	2.82E+00	2.06E+00	1.59E+00	1.42E+00	1.41E+00	2.14E+15	0.164706	1.323244
126	ACCEDE00126.mp4	24.287685	0.973559	41	1.299558	0.338966	0	0	0	0	5.28E+00	5.30E+00	5.01E+00	4.56E+00	4.07E+00	3.51E+00	2.80E+00	2.00E+00	1.55E+00	1.42E+00	1.41E+00	2.04E+15	0.231373	1.328306
127	ACCEDE00127.mp4	21.651377	0.97281	51	0	0.40473	0	1	181	0	5.20E+00	5.16E+00	4.94E+00	4.49E+00	4.02E+00	3.44E+00	2.70E+00	1.95E+00	1.51E+00	1.42E+00	1.41E+00	2.04E+15	0.223529	1.362912
128	ACCEDE00128.mp4	32.382179	0.616885	23	0.46084	0.051664	0	0	0	0	5.26E+00	5.34E+00	5.04E+00	4.63E+00	4.10E+00	3.45E+00	2.72E+00	2.01E+00	1.57E+00	1.42E+00	1.41E+00	1.98E+15	0.290196	1.457506
129	ACCEDE00129.mp4	83.665146	0.53091	212	2.079952	0.099672	0	2	77.5	0	5.16E+00	5.18E+00	4.91E+00	4.44E+00	3.96E+00	3.63E+00	2.95E+00	2.33E+00	1.68E+00	1.43E+00	1.41E+00	2.45E+15	0.74902	1.410323
130	ACCEDE00130.mp4	12.717803	1.035691	40	0.652816	0.416596	0	8	23.5	0	5.04E+00	4.31E+00	3.91E+00	3.74E+00	3.43E+00	2.93E+00	2.63E+00	2.12E+00	1.52E+00	1.42E+00	1.41E+00	6.79E+15	0.32549	1.465728
131	ACCEDE00131.mp4	32.19804	0.755058	13	0.870495	0.284843	0	9	22	0	5.53E+00	5.06E+00	4.63E+00	3.81E+00	2.98E+00	2.36E+00	1.90E+00	1.58E+00	1.46E+00	1.42E+00	1.41E+00	1.07E+16	0.505882	1.456847
132	ACCEDE00132.mp4	24.593899	0.654786	5	0.889111	0.387396	0	8	22.625	0	5.76E+00	5.30E+00	4.94E+00	4.11E+00	3.16E+00	2.43E+00	1.86E+00	1.59E+00	1.46E+00	1.42E+00	1.41E+00	1.15E+16	0.466667	1.450916
133	ACCEDE00133.mp4	32.488422	0.656684	214	1.109784	0.210455	0	5	49.599998	0	5.73E+00	5.20E+00	4.96E+00	4.15E+00	3.11E+00	2.41E+00	1.86E+00	1.58E+00	1.45E+00	1.42E+00	1.41E+00	1.10E+16	0.286275	1.432619
134	ACCEDE00134.mp4	68.961868	0.688569	25	0.1364	0.042614	0	1	135	0	5.74E+00	5.85E+00	5.53E+00	5.11E+00	4.57E+00	4.01E+00	3.10E+00	2.20E+00	1.67E+00	1.43E+00	1.41E+00	1.99E+15	0.25098	1.403891
135	ACCEDE00135.mp4	77.045662	0.693061	33	0.603786	0.000823	0	0	0	0.202412	5.18E+00	5.29E+00	5.07E+00	4.61E+00	4.04E+00	3.52E+00	2.79E+00	2.03E+00	1.54E+00	1.42E+00	1.41E+00	1.80E+15	0.439216	1.302268
136	ACCEDE00136.mp4	74.07534	1.072969	27	0.354274	0.021816	0	0	0	0.109698	5.19E+00	5.36E+00	5.19E+00	4.74E+00	4.20E+00	3.55E+00	2.77E+00	2.00E+00	1.51E+00	1.42E+00	1.41E+00	2.04E+15	0.372549	1.392972
137	ACCEDE00137.mp4	75.511902	1.11464	27	0.341391	0.061061	0	1	135	0.018854	5.28E+00	5.41E+00	5.17E+00	4.70E+00	4.18E+00	3.66E+00	2.89E+00	2.00E+00	1.54E+00	1.42E+00	1.41E+00	2.60E+15	0.388235	1.330373
138	ACCEDE00138.mp4	87.685539	0.734718	13	0.343398	0.011666	0	0	0	0	5.26E+00	5.44E+00	5.17E+00	4.69E+00	4.19E+00	3.67E+00	2.85E+00	1.99E+00	1.54E+00	1.42E+00	1.41E+00	2.38E+15	0.501961	1.413349
139	ACCEDE00139.mp4	73.440796	1.09154	27	0.029244	0.016451	0	0	0	0.050095	5.23E+00	5.42E+00	5.12E+00	4.65E+00	4.12E+00	3.42E+00	2.60E+00	1.82E+00	1.48E+00	1.42E+00	1.41E+00	1.88E+15	0.380392	1.363207
140	ACCEDE00140.mp4	57.330818	0.748341	55	0.509341	0.435535	0	4	42.5	0	4.79E+00	4.68E+00	4.52E+00	4.22E+00	3.73E+00	3.19E+00	2.60E+00	1.79E+00	1.50E+00	1.42E+00	1.41E+00	1.29E+15	0.294118	1.359692
141	ACCEDE00141.mp4	74.699982	1.085027	37	0.12	0.359329	0	4	37.25	0.144706	4.90E+00	4.87E+00	4.91E+00	4.56E+00	4.00E+00	3.40E+00	2.83E+00	2.17E+00	1.60E+00	1.42E+00	1.41E+00	1.21E+15	0.494118	1.401206
142	ACCEDE00142.mp4	58.883457	0.797911	45	0.374456	0.333912	0	4	44.25	0	5.06E+00	5.01E+00	4.59E+00	3.97E+00	3.36E+00	2.89E+00	2.62E+00	2.29E+00	1.58E+00	1.43E+00	1.41E+00	1.90E+15	0.392157	1.368748
143	ACCEDE00143.mp4	69.942802	1.062438	36	0.354272	0.005217	0	0	0	0	4.96E+00	4.76E+00	4.41E+00	4.10E+00	3.71E+00	3.09E+00	2.69E+00	2.28E+00	1.58E+00	1.43E+00	1.41E+00	1.62E+15	0.513726	1.336767
144	ACCEDE00144.mp4	79.062126	1.019479	50	0.668284	0.198635	0	1	191	0	5.08E+00	5.02E+00	4.59E+00	4.12E+00	3.63E+00	3.10E+00	2.71E+00	2.33E+00	1.59E+00	1.43E+00	1.41E+00	2.23E+15	0.494118	1.413907
145	ACCEDE00145.mp4	20.554098	1.155293	106	1.029375	0.48303	0	0	0	0	4.79E+00	4.48E+00	4.21E+00	4.04E+00	3.85E+00	3.51E+00	2.97E+00	2.24E+00	1.62E+00	1.42E+00	1.41E+00	1.10E+15	0.160784	1.374038
146	ACCEDE00146.mp4	31.443489	0.819722	15	0.955507	0.068577	0	0	0	0	5.67E+00	5.31E+00	5.03E+00	4.51E+00	3.93E+00	3.43E+00	2.84E+00	2.17E+00	1.57E+00	1.43E+00	1.41E+00	1.32E+15	0.741176	1.337553
147	ACCEDE00147.mp4	33.225208	0.634938	22	3.959049	0.101989	0	1	136	0	4.46E+00	4.33E+00	4.23E+00	4.01E+00	3.77E+00	3.54E+00	2.85E+00	2.22E+00	1.65E+00	1.42E+00	1.41E+00	1.13E+15	0.12549	1.501619
148	ACCEDE00148.mp4	23.284441	0.863455	24	1.050333	0.21389	0	0	0	0	5.05E+00	4.92E+00	4.65E+00	4.28E+00	3.88E+00	3.56E+00	2.92E+00	2.17E+00	1.60E+00	1.43E+00	1.41E+00	1.32E+15	0.019608	1.36478
149	ACCEDE00149.mp4	17.797438	1.522058	165	0.402939	0.145005	0	0	0	0	5.47E+00	5.28E+00	4.83E+00	4.37E+00	4.02E+00	3.61E+00	2.98E+00	2.30E+00	1.67E+00	1.43E+00	1.41E+00	1.78E+15	0.023529	1.49446
150	ACCEDE00150.mp4	16.648756	0.938695	55	0.287253	0.053618	0	0	0	0	5.59E+00	5.40E+00	4.98E+00	4.53E+00	4.13E+00	3.68E+00	3.09E+00	2.35E+00	1.66E+00	1.43E+00	1.41E+00	1.31E+15	0.12549	1.435495
151	ACCEDE00151.mp4	16.811604	1.635203	70	1.764947	0.14544	0	0	0	0	5.49E+00	5.31E+00	5.01E+00	4.59E+00	4.17E+00	3.66E+00	3.14E+00	2.39E+00	1.72E+00	1.43E+00	1.41E+00	1.23E+15	0.019608	1.443441
152	ACCEDE00152.mp4	25.363161	0.877961	244	1.802808	0.177869	0	1	91	0	5.41E+00	5.28E+00	4.98E+00	4.60E+00	4.27E+00	3.73E+00	3.06E+00	2.31E+00	1.63E+00	1.42E+00	1.41E+00	1.22E+15	0.035294	1.410355
153	ACCEDE00153.mp4	22.368401	0.727709	38	0.504808	0.273531	0	0	0	0.340716	4.86E+00	4.82E+00	4.64E+00	4.32E+00	3.96E+00	3.45E+00	2.88E+00	2.15E+00	1.59E+00	1.43E+00	1.41E+00	1.11E+15	0.090196	1.468129
154	ACCEDE00154.mp4	25.439817	0.907524	23	0.826155	0.120066	0	0	0	0	4.58E+00	4.50E+00	4.37E+00	4.15E+00	3.86E+00	3.55E+00	2.91E+00	2.21E+00	1.61E+00	1.42E+00	1.41E+00	2.03E+15	0.290196	1.473784
155	ACCEDE00155.mp4	23.601488	0.809626	25	0.456582	0.066839	0	1	132	0	5.03E+00	4.68E+00	4.34E+00	3.98E+00	3.79E+00	3.47E+00	2.81E+00	2.17E+00	1.61E+00	1.43E+00	1.41E+00	1.61E+15	0.211765	1.407118
156	ACCEDE00156.mp4	34.5121	0.774508	15	0.34719	0.087557	0	0	0	0	4.88E+00	4.60E+00	4.35E+00	4.08E+00	3.85E+00	3.49E+00	2.79E+00	2.08E+00	1.58E+00	1.43E+00	1.41E+00	1.55E+15	0.254902	1.440249
157	ACCEDE00157.mp4	25.181396	0.913036	305	0.561493	0.273861	0	1	71	0	5.59E+00	5.25E+00	5.02E+00	4.56E+00	3.90E+00	3.40E+00	2.90E+00	2.16E+00	1.61E+00	1.41E+00	1.41E+00	1.35E+15	0.513726	1.394203
158	ACCEDE00158.mp4	29.708717	0.931539	20	0.710784	0.077744	0	0	0	0	4.97E+00	4.78E+00	4.38E+00	4.07E+00	3.87E+00	3.49E+00	2.90E+00	2.12E+00	1.61E+00	1.43E+00	1.41E+00	1.25E+15	0.215686	1.410503
159	ACCEDE00159.mp4	29.656231	0.970641	25	0.434593	0.128674	0	1	64	0	5.53E+00	5.36E+00	4.96E+00	4.55E+00	4.25E+00	3.82E+00	3.04E+00	2.23E+00	1.65E+00	1.44E+00	1.41E+00	1.39E+15	0.211765	1.397269
160	ACCEDE00160.mp4	33.608665	1.188846	15	0.933634	0.073998	0	0	0	0.867418	5.24E+00	5.05E+00	4.61E+00	4.28E+00	3.95E+00	3.51E+00	2.81E+00	2.06E+00	1.56E+00	1.42E+00	1.41E+00	1.87E+15	0.243137	1.378114
161	ACCEDE00161.mp4	37.232113	1.112436	28	0.446353	0.055453	0	1	74	0	4.91E+00	5.12E+00	4.87E+00	4.56E+00	3.99E+00	3.56E+00	2.92E+00	2.13E+00	1.60E+00	1.43E+00	1.41E+00	1.76E+15	0.294118	1.386482
162	ACCEDE00162.mp4	51.805046	1.169245	6	0.151411	0.130481	0	1	146	0	4.86E+00	5.19E+00	4.83E+00	4.40E+00	3.98E+00	3.55E+00	2.92E+00	2.13E+00	1.59E+00	1.43E+00	1.41E+00	1.67E+15	0.403922	1.347836
163	ACCEDE00163.mp4	45.809643	1.098422	20	0.9065	0.075581	0	1	117	0	5.06E+00	5.09E+00	4.75E+00	4.34E+00	3.95E+00	3.52E+00	2.88E+00	2.15E+00	1.60E+00	1.42E+00	1.41E+00	1.49E+15	0.305882	1.388366
164	ACCEDE00164.mp4	43.158356	1.324059	17	0.817899	0.053629	0	0	0	0.104532	4.77E+00	4.87E+00	4.61E+00	4.25E+00	3.90E+00	3.59E+00	2.92E+00	2.17E+00	1.60E+00	1.42E+00	1.41E+00	1.39E+15	0.278431	1.384689
165	ACCEDE00165.mp4	42.087067	1.046591	5	0.456997	0.210383	0	0	0	0	4.80E+00	4.79E+00	4.47E+00	4.15E+00	3.83E+00	3.48E+00	2.83E+00	2.15E+00	1.57E+00	1.42E+00	1.41E+00	1.27E+15	0.309804	1.418167
166	ACCEDE00166.mp4	37.617764	0.817537	359	0.292251	0.296496	0	1	70	0	4.85E+00	4.95E+00	4.60E+00	4.15E+00	3.80E+00	3.39E+00	2.74E+00	1.94E+00	1.55E+00	1.42E+00	1.41E+00	1.28E+15	0.501961	1.343047
167	ACCEDE00167.mp4	28.703979	0.749559	5	0.389837	0.168665	0	0	0	0	4.92E+00	5.19E+00	4.93E+00	4.57E+00	4.10E+00	3.54E+00	2.88E+00	2.16E+00	1.59E+00	1.43E+00	1.41E+00	1.38E+15	0.321569	1.427825
168	ACCEDE00168.mp4	36.549404	0.790662	355	0.353476	0.159493	0	0	0	0	5.85E+00	5.85E+00	5.45E+00	4.89E+00	4.24E+00	3.54E+00	2.78E+00	2.17E+00	1.59E+00	1.43E+00	1.41E+00	1.71E+15	0.152941	1.476419
169	ACCEDE00169.mp4	38.086712	1.128934	32	0.570198	0.024925	0	0	0	0	4.44E+00	5.14E+00	4.72E+00	4.31E+00	3.94E+00	3.57E+00	2.93E+00	2.19E+00	1.61E+00	1.43E+00	1.41E+00	1.45E+15	0.345098	1.336216
170	ACCEDE00170.mp4	29.19108	0.896868	359	0.096503	0.165189	0	1	72	0	4.18E+00	5.11E+00	4.71E+00	4.28E+00	4.00E+00	3.61E+00	2.94E+00	2.27E+00	1.66E+00	1.43E+00	1.41E+00	1.18E+15	0.235294	1.435614
171	ACCEDE00171.mp4	36.732437	0.592913	16	0.536107	0.126578	0	1	107	0	5.19E+00	5.06E+00	4.72E+00	4.38E+00	4.01E+00	3.53E+00	2.85E+00	2.08E+00	1.59E+00	1.43E+00	1.41E+00	1.87E+15	0.258824	1.394143
172	ACCEDE00172.mp4	15.692867	1.360081	33	0.488184	0.359469	0	0	0	0.881049	5.24E+00	5.04E+00	4.67E+00	4.15E+00	3.75E+00	3.44E+00	2.87E+00	2.17E+00	1.61E+00	1.43E+00	1.41E+00	1.20E+15	0.14902	1.44502
173	ACCEDE00173.mp4	29.193865	0.891174	15	0.460017	0.166378	0	1	85	0.246285	5.22E+00	5.29E+00	4.93E+00	4.42E+00	3.98E+00	3.58E+00	2.94E+00	2.18E+00	1.59E+00	1.42E+00	1.41E+00	2.31E+15	0.160784	1.444617
174	ACCEDE00174.mp4	29.836515	1.068861	11	0.6153	0.025083	0	0	0	0	5.36E+00	5.25E+00	4.90E+00	4.46E+00	3.96E+00	3.42E+00	2.77E+00	2.05E+00	1.55E+00	1.42E+00	1.41E+00	1.96E+15	0.184314	1.422679
175	ACCEDE00175.mp4	21.422222	0.744991	27	0.580783	0.05223	0	0	0	0	5.13E+00	5.01E+00	4.80E+00	4.54E+00	4.07E+00	3.52E+00	2.85E+00	2.20E+00	1.62E+00	1.43E+00	1.41E+00	2.15E+15	0.235294	1.415992
176	ACCEDE00176.mp4	18.142824	1.123652	11	0.207416	0.170515	0	0	0	0	5.08E+00	4.87E+00	4.57E+00	4.25E+00	3.88E+00	3.52E+00	2.84E+00	2.19E+00	1.61E+00	1.42E+00	1.41E+00	1.45E+15	0.313726	1.396951
177	ACCEDE00177.mp4	21.408867	0.739852	30	0.364342	0.017837	0	0	0	0	4.86E+00	4.71E+00	4.45E+00	4.17E+00	3.90E+00	3.55E+00	2.84E+00	2.16E+00	1.59E+00	1.42E+00	1.41E+00	1.52E+15	0.168627	1.459002
178	ACCEDE00178.mp4	28.770494	0.792624	25	0.137909	0.048527	0	0	0	0	4.83E+00	4.86E+00	4.69E+00	4.34E+00	3.96E+00	3.58E+00	2.91E+00	2.23E+00	1.62E+00	1.43E+00	1.41E+00	1.28E+15	0.231373	1.462014
179	ACCEDE00179.mp4	42.945976	0.522669	27	0.591972	0.182768	0	1	110	0	5.48E+00	5.31E+00	4.89E+00	4.37E+00	3.93E+00	3.41E+00	2.70E+00	2.08E+00	1.55E+00	1.43E+00	1.41E+00	2.22E+15	0.364706	1.358968
180	ACCEDE00180.mp4	17.904617	1.286732	18	0.908421	0.152923	0	2	84	0	5.05E+00	4.93E+00	4.59E+00	4.21E+00	3.91E+00	3.50E+00	2.85E+00	2.17E+00	1.59E+00	1.43E+00	1.41E+00	1.13E+15	0.254902	1.466817
181	ACCEDE00181.mp4	29.581909	0.777658	27	0.294493	0.270685	0	1	107	0	4.90E+00	4.76E+00	4.53E+00	4.23E+00	3.93E+00	3.53E+00	2.80E+00	2.22E+00	1.61E+00	1.42E+00	1.41E+00	1.26E+15	0.25098	1.407455
182	ACCEDE00182.mp4	36.782192	1.089736	25	0.361614	0.135562	0	2	81.5	0	5.49E+00	5.36E+00	4.96E+00	4.42E+00	4.01E+00	3.75E+00	2.88E+00	2.17E+00	1.57E+00	1.42E+00	1.41E+00	1.87E+15	0.270588	1.430155
183	ACCEDE00183.mp4	15.858697	1.162529	355	0.151092	0.301084	0	3	59.666668	0	4.74E+00	4.42E+00	4.26E+00	4.03E+00	3.72E+00	3.42E+00	3.00E+00	2.27E+00	1.63E+00	1.43E+00	1.41E+00	9.04E+14	0.580392	1.378445
184	ACCEDE00184.mp4	11.311333	1.607087	305	1.086536	0.11029	0	2	69	0	4.83E+00	4.59E+00	4.34E+00	4.09E+00	3.80E+00	3.50E+00	2.93E+00	2.23E+00	1.59E+00	1.42E+00	1.41E+00	1.23E+15	0.266667	1.43359
185	ACCEDE00185.mp4	32.546936	1.568091	289	0.444892	0.115784	0	1	71	0.144448	5.00E+00	4.76E+00	4.56E+00	4.23E+00	3.79E+00	3.45E+00	2.96E+00	2.15E+00	1.62E+00	1.43E+00	1.41E+00	1.23E+15	0.372549	1.405381
186	ACCEDE00186.mp4	35.056774	0.902061	21	1.116506	0.126759	0	1	75	0	5.00E+00	4.96E+00	4.71E+00	4.36E+00	3.94E+00	3.60E+00	2.90E+00	2.14E+00	1.60E+00	1.43E+00	1.41E+00	1.33E+15	0.435294	1.427441
187	ACCEDE00187.mp4	26.442476	0.710491	23	0.68644	0.250989	0	2	65.5	0	5.18E+00	5.00E+00	4.76E+00	4.47E+00	4.03E+00	3.55E+00	2.91E+00	2.19E+00	1.60E+00	1.43E+00	1.41E+00	1.23E+15	0.439216	1.392649
188	ACCEDE00188.mp4	18.703897	1.009844	19	0.803207	0.164951	0	2	69.5	0	4.81E+00	4.71E+00	4.53E+00	4.30E+00	3.92E+00	3.50E+00	2.95E+00	2.16E+00	1.61E+00	1.43E+00	1.41E+00	1.10E+15	0.329412	1.411583
189	ACCEDE00189.mp4	26.915407	1.263496	305	0	0.186739	0	1	121	0	4.44E+00	4.35E+00	4.25E+00	4.05E+00	3.83E+00	3.50E+00	2.96E+00	2.25E+00	1.68E+00	1.44E+00	1.41E+00	1.49E+15	0.482353	1.546319
190	ACCEDE00190.mp4	74.978577	1.049114	15	0.067829	0.357875	0	1	80	0	5.10E+00	5.09E+00	4.86E+00	4.53E+00	4.05E+00	3.59E+00	2.85E+00	2.10E+00	1.58E+00	1.42E+00	1.41E+00	1.85E+15	0.227451	1.390899
191	ACCEDE00191.mp4	30.632568	1.18145	16	1.152575	0.248022	0	1	70	0.105263	5.79E+00	5.56E+00	5.13E+00	4.63E+00	4.05E+00	3.64E+00	3.16E+00	2.22E+00	1.66E+00	1.42E+00	1.41E+00	1.19E+15	0.447059	1.471937
192	ACCEDE00192.mp4	22.066639	0.959455	35	0.838445	0.071561	0	1	108	0	5.29E+00	5.09E+00	4.81E+00	4.47E+00	3.97E+00	3.55E+00	3.11E+00	2.26E+00	1.70E+00	1.44E+00	1.41E+00	1.11E+15	0.184314	1.438723
193	ACCEDE00193.mp4	27.253674	0.878229	27	0.744	0.030303	0	1	77	0	5.90E+00	5.66E+00	5.24E+00	4.65E+00	4.07E+00	3.60E+00	3.11E+00	2.27E+00	1.64E+00	1.42E+00	1.41E+00	1.46E+15	0.207843	1.384883
